time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
7.375416999,TRACKING,,0.010551048,1,0.039822598,0.000000374,-0.086100135,0.000000000,0.000000000,0.050000000,-0.039807516,-0.000000298,-0.136104546,0.141806509,0.006421830
7.388473661,TRACKING,,0.002661082,1,0.039601445,0.000000377,-0.085438063,0.000000000,0.000000000,0.050000000,-0.039586778,-0.000000336,-0.135442350,0.141108977,0.006289445
7.396801127,TRACKING,,0.000387771,1,0.039374660,0.000000380,-0.084758962,0.000000000,0.000000000,0.050000000,-0.039360477,-0.000000375,-0.134763105,0.140393524,0.006128867
7.407783691,TRACKING,,0.002377494,1,0.039146576,0.000000383,-0.084075351,0.000000000,0.000000000,0.050000000,-0.039132877,-0.000000412,-0.134079349,0.139673383,0.005967741
7.417209395,TRACKING,,0.001010539,1,0.038937257,0.000000386,-0.083447383,0.000000000,0.000000000,0.050000000,-0.038924000,-0.000000444,-0.133451251,0.139011921,0.005820524
7.428927563,TRACKING,,0.011057766,1,0.038937257,0.000000386,-0.083447383,0.000000000,0.000000000,0.050000000,-0.038924000,-0.000000444,-0.133451251,0.139011921,0.005820524
7.436104844,TRACKING,,0.000809875,1,0.038713203,0.000000388,-0.082775066,0.000000000,0.000000000,0.050000000,-0.038700408,-0.000000476,-0.132778796,0.138303761,0.005665922
7.449789278,TRACKING,,0.003306611,1,0.038493334,0.000000390,-0.082117116,0.000000000,0.000000000,0.050000000,-0.038481007,-0.000000504,-0.132120707,0.137610571,0.005507794
7.457182870,TRACKING,,0.001140439,1,0.038295305,0.000000392,-0.081523812,0.000000000,0.000000000,0.050000000,-0.038283393,-0.000000528,-0.131527279,0.136985559,0.005367187
7.470283734,TRACKING,,0.003367203,1,0.038044497,0.000000394,-0.080772630,0.000000000,0.000000000,0.050000000,-0.038033098,-0.000000556,-0.130775945,0.136194216,0.005193344
7.482671971,TRACKING,,0.000062601,1,0.038044497,0.000000394,-0.080772630,0.000000000,0.000000000,0.050000000,-0.038033098,-0.000000556,-0.130775945,0.136194216,0.005193344
7.493569125,TRACKING,,0.011106690,1,0.037818905,0.000000396,-0.080096195,0.000000000,0.000000000,0.050000000,-0.037807976,-0.000000580,-0.130099372,0.135481695,0.005032963
7.498456869,TRACKING,,0.001422430,1,0.037574824,0.000000397,-0.079363930,0.000000000,0.000000000,0.050000000,-0.037564387,-0.000000603,-0.129366961,0.134710407,0.004865307
7.510638442,TRACKING,,0.005344776,1,0.037324682,0.000000398,-0.078615712,0.000000000,0.000000000,0.050000000,-0.037314759,-0.000000624,-0.128618591,0.133922116,0.004687846
7.524888636,TRACKING,,0.001407247,1,0.037146382,0.000000399,-0.078081144,0.000000000,0.000000000,0.050000000,-0.037136820,-0.000000637,-0.128083917,0.133359039,0.004563301
7.534001251,TRACKING,,0.003887729,1,0.036925517,0.000000399,-0.077419299,0.000000000,0.000000000,0.050000000,-0.036916377,-0.000000652,-0.127421947,0.132661869,0.004418558
7.544500785,TRACKING,,0.002859832,1,0.036706819,0.000000400,-0.076764172,0.000000000,0.000000000,0.050000000,-0.036698103,-0.000000665,-0.126766695,0.131971762,0.004271844
7.557192215,TRACKING,,0.000074377,1,0.036706819,0.000000400,-0.076764172,0.000000000,0.000000000,0.050000000,-0.036698103,-0.000000665,-0.126766695,0.131971762,0.004271844
7.563700582,TRACKING,,0.010143317,1,0.036465783,0.000000400,-0.076041813,0.000000000,0.000000000,0.050000000,-0.036457524,-0.000000677,-0.126044202,0.131210868,0.004113847
7.573323549,TRACKING,,0.003627790,1,0.036255637,0.000000400,-0.075411069,0.000000000,0.000000000,0.050000000,-0.036247773,-0.000000687,-0.125413342,0.130546572,0.003977358
7.583665232,TRACKING,,0.003342441,1,0.036062235,0.000000397,-0.074832293,0.000000000,0.000000000,0.050000000,-0.036054729,-0.000000694,-0.124834461,0.129936854,0.003853233
7.593265083,TRACKING,,0.003834936,1,0.035837142,0.000000395,-0.074158656,0.000000000,0.000000000,0.050000000,-0.035830039,-0.000000702,-0.124160706,0.129227213,0.003713531
7.602756308,TRACKING,,0.004013240,1,0.035649305,0.000000393,-0.073595684,0.000000000,0.000000000,0.050000000,-0.035642537,-0.000000707,-0.123597636,0.128634234,0.003597143
7.614103417,TRACKING,,0.002875241,1,0.035446509,0.000000390,-0.072987853,0.000000000,0.000000000,0.050000000,-0.035440087,-0.000000711,-0.122989704,0.127994011,0.003477630
7.625592325,TRACKING,,0.003402607,1,0.035247575,0.000000387,-0.072391327,0.000000000,0.000000000,0.050000000,-0.035241489,-0.000000715,-0.122393080,0.127365727,0.003361902
7.634893948,TRACKING,,0.000687503,1,0.035039600,0.000000385,-0.071767568,0.000000000,0.000000000,0.050000000,-0.035033856,-0.000000717,-0.121769221,0.126708777,0.003244436
7.645510263,TRACKING,,0.000192045,1,0.034834209,0.000000382,-0.071153323,0.000000000,0.000000000,0.050000000,-0.034828754,-0.000000716,-0.121154891,0.126061690,0.003146193
7.657278886,TRACKING,,0.010409732,1,0.034834209,0.000000382,-0.071153323,0.000000000,0.000000000,0.050000000,-0.034828754,-0.000000716,-0.121154891,0.126061690,0.003146193
7.668216735,TRACKING,,0.004687237,1,0.034639936,0.000000379,-0.070572007,0.000000000,0.000000000,0.050000000,-0.034634747,-0.000000715,-0.120573498,0.125449329,0.003055649
7.677686799,TRACKING,,0.000177301,1,0.034420128,0.000000376,-0.069914524,0.000000000,0.000000000,0.050000000,-0.034415281,-0.000000713,-0.119915915,0.124756717,0.002937944
7.685315659,TRACKING,,0.005202228,1,0.034177131,0.000000372,-0.069187175,0.000000000,0.000000000,0.050000000,-0.034172657,-0.000000709,-0.119188458,0.123990560,0.002810376
7.694832377,TRACKING,,0.005476626,1,0.033983986,0.000000369,-0.068608131,0.000000000,0.000000000,0.050000000,-0.033979803,-0.000000705,-0.118609329,0.123380711,0.002711177
7.706074683,TRACKING,,0.004037511,1,0.033983986,0.000000369,-0.068608131,0.000000000,0.000000000,0.050000000,-0.033979803,-0.000000705,-0.118609329,0.123380711,0.002711177
7.716370412,TRACKING,,0.004135312,1,0.033620924,0.000000363,-0.067519081,0.000000000,0.000000000,0.050000000,-0.033617245,-0.000000696,-0.117520134,0.122233796,0.002542402
7.727599672,TRACKING,,0.004644795,1,0.033434555,0.000000360,-0.066960087,0.000000000,0.000000000,0.050000000,-0.033431125,-0.000000689,-0.116961068,0.121645105,0.002459759
